Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Side,Odds,OppositeOdds,ImpliedProb,FairProb,Hold,OneSided,OurProb,Edge,ModelEdge,EdgeBasis,DevigMethod,LineSource,FixtureID,CapturedAt
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,Hard Rock,13.5,under,-115,-115,0.5349,0.5000,0.0698,0,0.6184,0.0835,0.1184,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,DraftKings,14.5,over,-105,,0.5122,0.5122,,1,0.5954,0.0832,0.0832,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18642,Isaac TeSlaa,DET,WR,at BUF,recYds,Hard Rock,45.5,under,-1000,475,0.9091,0.8394,0.0830,0,0.9923,0.0832,0.1529,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,int,Caesars,0.5,under,-110,-118,0.5238,0.4918,0.0651,0,0.6065,0.0827,0.1147,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,int,BetRivers,0.5,under,-110,-120,0.5238,0.4899,0.0693,0,0.6065,0.0827,0.1167,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,receptions,DraftKings,1.5,under,-196,152,0.6622,0.6253,0.0590,0,0.7449,0.0827,0.1196,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,168.5,under,1000,-4000,0.0909,0.0852,0.0665,0,0.1736,0.0827,0.0884,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,int,theScore,0.5,under,-110,-120,0.5238,0.4899,0.0693,0,0.6065,0.0827,0.1167,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,rushYds,Caesars,30.5,under,-108,-122,0.5192,0.4858,0.0688,0,0.6016,0.0824,0.1158,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,completions,DraftKings,24.5,under,-127,101,0.5595,0.5293,0.0570,0,0.6417,0.0822,0.1123,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17690,Blake Corum,LAR,RB,vs NYG,rushYds,Hard Rock,18.5,over,-900,450,0.9000,0.8319,0.0818,0,0.9822,0.0822,0.1503,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,18514,Cam Skattebo,NYG,RB,at LAR,rushYds,Hard Rock,79.5,over,325,-525,0.2353,0.2188,0.0753,0,0.3174,0.0821,0.0985,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,18811,Jacory Croskey-Merritt,WAS,RB,at DAL,anytimeTD,DraftKings,0.5,over,140,,0.4167,0.4167,,1,0.4984,0.0818,0.0818,ev,none,live,2026092061BDEC96,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,Hard Rock,29.5,under,-115,-115,0.5349,0.5000,0.0698,0,0.6166,0.0817,0.1166,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,238.5,under,175,-250,0.3636,0.3373,0.0779,0,0.4451,0.0815,0.1077,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18514,Cam Skattebo,NYG,RB,at LAR,rushYds,Hard Rock,69.5,over,220,-325,0.3125,0.2901,0.0772,0,0.3940,0.0815,0.1039,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,168.5,under,600,-1800,0.1429,0.1310,0.0902,0,0.2237,0.0809,0.0927,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,5971,Matthew Stafford,LAR,QB,vs NYG,passTD,Hard Rock,1.5,under,150,-210,0.4000,0.3713,0.0774,0,0.4809,0.0809,0.1097,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,174.5,under,800,-3000,0.1111,0.1030,0.0789,0,0.1918,0.0807,0.0888,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,138.5,under,1750,-9000,0.0541,0.0518,0.0431,0,0.1343,0.0803,0.0825,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,208.5,under,230,-350,0.3030,0.2804,0.0808,0,0.3830,0.0800,0.1027,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18574,Jaxson Dart,NYG,QB,at LAR,rushYds,Hard Rock,49.5,under,-425,275,0.8095,0.7522,0.0762,0,0.8891,0.0796,0.1369,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,Hard Rock,34.5,under,-175,125,0.6364,0.5888,0.0808,0,0.7157,0.0793,0.1269,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,158.5,under,1400,-6000,0.0667,0.0635,0.0503,0,0.1458,0.0791,0.0823,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,Hard Rock,7.5,over,900,,0.1000,0.1000,,1,0.1790,0.0790,0.0790,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,Hard Rock,44.5,under,-375,240,0.7895,0.7286,0.0836,0,0.8680,0.0785,0.1394,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,receptions,Caesars,1.5,under,-200,150,0.6667,0.6250,0.0667,0,0.7449,0.0782,0.1199,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,receptions,FanDuel,1.5,under,-200,148,0.6667,0.6231,0.0699,0,0.7449,0.0782,0.1218,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,receptions,theScore,1.5,under,-200,150,0.6667,0.6250,0.0667,0,0.7449,0.0782,0.1199,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,199.5,under,275,-475,0.2667,0.2440,0.0928,0,0.3440,0.0774,0.1000,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,110.5,under,-1100,525,0.9167,0.8514,0.0767,0,0.9940,0.0773,0.1426,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17033,Sam LaPorta,DET,TE,at BUF,recYds,Hard Rock,56.5,under,-200,140,0.6667,0.6154,0.0833,0,0.7438,0.0772,0.1284,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18514,Cam Skattebo,NYG,RB,at LAR,rushYds,Hard Rock,74.5,over,260,-425,0.2778,0.2555,0.0873,0,0.3550,0.0772,0.0995,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,218.5,under,185,-260,0.3509,0.3270,0.0731,0,0.4278,0.0769,0.1008,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,FanDuel,7.5,over,878,,0.1022,0.1022,,1,0.1790,0.0768,0.0768,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,FanDuel,270.5,under,-114,-114,0.5327,0.5000,0.0654,0,0.6091,0.0764,0.1091,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,completions,theScore,24.5,under,-130,100,0.5652,0.5306,0.0652,0,0.6417,0.0764,0.1110,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,completions,Hard Rock,24.5,under,-130,100,0.5652,0.5306,0.0652,0,0.6417,0.0764,0.1110,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17033,Sam LaPorta,DET,TE,at BUF,recYds,Hard Rock,91.5,under,-1200,550,0.9231,0.8571,0.0769,0,0.9982,0.0751,0.1410,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18574,Jaxson Dart,NYG,QB,at LAR,rushYds,Hard Rock,55.5,under,-650,375,0.8667,0.8046,0.0772,0,0.9416,0.0750,0.1371,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,rushYds,Hard Rock,60.5,under,-1200,550,0.9231,0.8571,0.0769,0,0.9979,0.0749,0.1408,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passTD,Caesars,1.5,under,107,-132,0.4831,0.4592,0.0521,0,0.5578,0.0747,0.0986,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passTD,DraftKings,1.5,under,107,-136,0.4831,0.4560,0.0594,0,0.5578,0.0747,0.1018,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,receptions,theScore,1.5,over,175,-240,0.3636,0.3400,0.0695,0,0.4382,0.0745,0.0982,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18574,Jaxson Dart,NYG,QB,at LAR,rushYds,Hard Rock,45.5,under,-325,220,0.7647,0.7099,0.0772,0,0.8391,0.0744,0.1292,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,Hard Rock,43.5,under,-1200,550,0.9231,0.8571,0.0769,0,0.9971,0.0740,0.1399,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,248.5,under,140,-195,0.4167,0.3866,0.0777,0,0.4906,0.0740,0.1040,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Caesars,129.5,over,280,,0.2632,0.2632,,1,0.3370,0.0739,0.0739,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18574,Jaxson Dart,NYG,QB,at LAR,rushYds,Hard Rock,50.5,under,-475,300,0.8261,0.7677,0.0761,0,0.8997,0.0736,0.1320,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,rushYds,DraftKings,30.5,under,-112,-112,0.5283,0.5000,0.0566,0,0.6016,0.0733,0.1016,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18516,Quinshon Judkins,CLE,RB,at TB,anytimeTD,DraftKings,0.5,over,150,,0.4000,0.4000,,1,0.4727,0.0727,0.0727,ev,none,live,20260920ABAE4147,2026-09-15T18:07:45.828Z
2026,2,18516,Quinshon Judkins,CLE,RB,at TB,anytimeTD,theScore,0.5,over,150,,0.4000,0.4000,,1,0.4727,0.0727,0.0727,ev,none,live,20260920ABAE4147,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passTD,BetRivers,1.5,under,106,-139,0.4854,0.4549,0.0670,0,0.5578,0.0724,0.1029,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,recYds,Hard Rock,26.5,over,260,-400,0.2778,0.2577,0.0778,0,0.3498,0.0720,0.0920,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,DraftKings,252.5,under,-111,-113,0.5261,0.4979,0.0566,0,0.5978,0.0717,0.0999,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Caesars,49.5,over,-530,,0.8413,0.8413,,1,0.9130,0.0717,0.0717,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,Hard Rock,49.5,under,-550,325,0.8462,0.7824,0.0814,0,0.9178,0.0717,0.1354,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,int,Hard Rock,0.5,under,-115,-115,0.5349,0.5000,0.0698,0,0.6065,0.0716,0.1065,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,BetRivers,29.5,under,-120,-110,0.5455,0.5101,0.0693,0,0.6166,0.0711,0.1065,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,rushYds,BetRivers,30.5,under,-113,-118,0.5305,0.4950,0.0718,0,0.6016,0.0711,0.1067,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,theScore,69.5,over,-300,,0.7500,0.7500,,1,0.8211,0.0711,0.0711,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18514,Cam Skattebo,NYG,RB,at LAR,rushYds,Hard Rock,84.5,over,375,-700,0.2105,0.1939,0.0855,0,0.2816,0.0710,0.0876,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,receptions,FanDuel,1.5,over,172,-235,0.3676,0.3439,0.0691,0,0.4382,0.0705,0.0943,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,224.5,under,160,-225,0.3846,0.3571,0.0769,0,0.4552,0.0705,0.0980,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18514,Cam Skattebo,NYG,RB,at LAR,rushYds,Hard Rock,64.5,over,175,-250,0.3636,0.3373,0.0779,0,0.4342,0.0705,0.0968,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,15849,Jameson Williams,DET,WR,at BUF,recYds,Hard Rock,99.5,under,-600,375,0.8571,0.8028,0.0677,0,0.9270,0.0698,0.1242,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,249.5,under,135,-190,0.4255,0.3938,0.0807,0,0.4952,0.0697,0.1014,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15849,Jameson Williams,DET,WR,at BUF,recYds,Hard Rock,98.5,under,-575,350,0.8519,0.7931,0.0741,0,0.9215,0.0697,0.1284,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18811,Jacory Croskey-Merritt,WAS,RB,at DAL,anytimeTD,Caesars,0.5,over,133,,0.4292,0.4292,,1,0.4984,0.0692,0.0692,ev,none,live,2026092061BDEC96,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,recYds,Hard Rock,24.5,over,230,-350,0.3030,0.2804,0.0808,0,0.3720,0.0690,0.0916,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18642,Isaac TeSlaa,DET,WR,at BUF,recYds,Hard Rock,49.5,under,-1300,575,0.9286,0.8624,0.0767,0,0.9972,0.0687,0.1348,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,receptions,DraftKings,3.5,over,-177,,0.6390,0.6390,,1,0.7076,0.0686,0.0686,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,BetRivers,253.5,under,-115,-115,0.5349,0.5000,0.0698,0,0.6030,0.0681,0.1030,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,receptions,Caesars,1.5,over,170,-230,0.3704,0.3470,0.0673,0,0.4382,0.0678,0.0912,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passTD,BetRivers,1.5,under,130,-175,0.4348,0.4059,0.0711,0,0.5026,0.0678,0.0967,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,258.5,under,110,-150,0.4762,0.4425,0.0762,0,0.5439,0.0678,0.1015,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passTD,theScore,1.5,under,130,-170,0.4348,0.4085,0.0644,0,0.5026,0.0678,0.0941,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passTD,Hard Rock,1.5,under,130,-180,0.4348,0.4035,0.0776,0,0.5026,0.0678,0.0992,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,receptions,Hard Rock,1.5,under,-210,150,0.6774,0.6287,0.0774,0,0.7449,0.0674,0.1161,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,DraftKings,267.5,under,-111,-113,0.5261,0.4979,0.0566,0,0.5930,0.0670,0.0951,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,recYds,Hard Rock,85.5,under,-600,350,0.8571,0.7941,0.0794,0,0.9242,0.0670,0.1301,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,rushYds,Hard Rock,30.5,under,-115,-115,0.5349,0.5000,0.0698,0,0.6016,0.0668,0.1016,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15807,Kyren Williams,LAR,RB,vs NYG,rushYds,Hard Rock,42.5,over,-425,260,0.8095,0.7445,0.0873,0,0.8759,0.0664,0.1314,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,recYds,FanDuel,29.5,over,298,,0.2513,0.2513,,1,0.3174,0.0661,0.0661,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18514,Cam Skattebo,NYG,RB,at LAR,rushYds,Hard Rock,89.5,over,450,-900,0.1818,0.1681,0.0818,0,0.2478,0.0660,0.0798,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,16661,De'Von Achane,MIA,RB,at SF,anytimeTD,Caesars,0.5,over,126,,0.4425,0.4425,,1,0.5084,0.0659,0.0659,ev,none,live,202609202FE0218E,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,completions,Caesars,24.5,under,-136,103,0.5763,0.5391,0.0689,0,0.6417,0.0654,0.1025,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,228.5,under,145,-200,0.4082,0.3797,0.0748,0,0.4735,0.0654,0.0938,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,Hard Rock,24.5,under,125,-175,0.4444,0.4112,0.0808,0,0.5092,0.0647,0.0980,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18642,Isaac TeSlaa,DET,WR,at BUF,recYds,Hard Rock,50.5,under,-1400,600,0.9333,0.8673,0.0762,0,0.9979,0.0646,0.1306,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,Hard Rock,37.5,under,-1000,500,0.9091,0.8451,0.0758,0,0.9736,0.0646,0.1286,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18516,Quinshon Judkins,CLE,RB,at TB,anytimeTD,Caesars,0.5,over,145,,0.4082,0.4082,,1,0.4727,0.0645,0.0645,ev,none,live,20260920ABAE4147,2026-09-15T18:07:45.828Z
2026,2,18516,Quinshon Judkins,CLE,RB,at TB,anytimeTD,BetMGM,0.5,over,145,,0.4082,0.4082,,1,0.4727,0.0645,0.0645,ev,none,live,20260920ABAE4147,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,recYds,DraftKings,24.5,over,225,,0.3077,0.3077,,1,0.3720,0.0643,0.0643,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17704,Malik Nabers,NYG,WR,at LAR,receptions,Hard Rock,9.5,over,800,,0.1111,0.1111,,1,0.1754,0.0643,0.0643,ev,none,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,15849,Jameson Williams,DET,WR,at BUF,recYds,Hard Rock,108.5,under,-900,450,0.9000,0.8319,0.0818,0,0.9639,0.0639,0.1320,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16661,De'Von Achane,MIA,RB,at SF,anytimeTD,theScore,0.5,over,125,,0.4444,0.4444,,1,0.5084,0.0639,0.0639,ev,none,live,202609202FE0218E,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,DraftKings,139.5,over,417,,0.1934,0.1934,,1,0.2573,0.0638,0.0638,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,DraftKings,3.5,over,-148,116,0.5968,0.5631,0.0597,0,0.6604,0.0636,0.0972,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15849,Jameson Williams,DET,WR,at BUF,recYds,Hard Rock,103.5,under,-750,400,0.8824,0.8152,0.0824,0,0.9459,0.0636,0.1307,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15849,Jameson Williams,DET,WR,at BUF,recYds,Hard Rock,93.5,under,-475,300,0.8261,0.7677,0.0761,0,0.8896,0.0635,0.1219,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,268.5,under,-115,-115,0.5349,0.5000,0.0698,0,0.5984,0.0635,0.0984,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,recYds,BetRivers,69.5,over,295,,0.2532,0.2532,,1,0.3166,0.0634,0.0634,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,receptions,BetRivers,2.5,over,400,,0.2000,0.2000,,1,0.2634,0.0634,0.0634,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,recYds,Hard Rock,80.5,under,-475,300,0.8261,0.7677,0.0761,0,0.8887,0.0626,0.1210,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18514,Cam Skattebo,NYG,RB,at LAR,rushYds,Hard Rock,94.5,over,550,-1200,0.1538,0.1429,0.0769,0,0.2164,0.0626,0.0735,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,recYds,Caesars,29.5,over,-250,,0.7143,0.7143,,1,0.7768,0.0625,0.0625,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,recYds,FanDuel,24.5,over,223,,0.3096,0.3096,,1,0.3720,0.0624,0.0624,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15876,James Cook,BUF,RB,vs DET,rushYds,Caesars,59.5,over,-260,,0.7222,0.7222,,1,0.7845,0.0623,0.0623,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,DraftKings,8.5,over,2200,,0.0435,0.0435,,1,0.1057,0.0622,0.0622,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,recYds,Hard Rock,79.5,under,-450,275,0.8182,0.7542,0.0848,0,0.8803,0.0622,0.1262,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,14416,Jalen Hurts,PHI,QB,at TEN,anytimeTD,theScore,0.5,over,150,,0.4000,0.4000,,1,0.4621,0.0621,0.0621,ev,none,live,202609208AD46BE9,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,BetRivers,69.5,over,-315,,0.7590,0.7590,,1,0.8211,0.0620,0.0620,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,Hard Rock,32.5,under,-650,375,0.8667,0.8046,0.0772,0,0.9283,0.0617,0.1238,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18574,Jaxson Dart,NYG,QB,at LAR,rushYds,Hard Rock,40.5,under,-230,165,0.6970,0.6487,0.0743,0,0.7586,0.0616,0.1098,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,recYds,Hard Rock,90.5,under,-800,425,0.8889,0.8235,0.0794,0,0.9503,0.0614,0.1268,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,recYds,Hard Rock,21.5,over,190,-275,0.3448,0.3198,0.0782,0,0.4061,0.0613,0.0863,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
