Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Odds,ImpliedProb,OurProb,Edge,EdgeBucket,FlatStakeUnits,KellyStakeUnits,KellyFractionUsed,CapturedAt,Status,Actual,PnlFlatUnits,PnlKellyUnits
2026,1,16694,Tre Tucker,LV,WR,vs MIA,anytimeTD,thescore,0.5,275,0.2667,0.3023,0.0357,3-5%,1,1.2156,0.0122,2026-09-11T18:12:40.026Z,pending,,,
2026,1,13427,Justice Hill,BAL,RB,@ IND,anytimeTD,draftkings,0.5,550,0.1538,0.1894,0.0356,3-5%,1,1.0509,0.0105,2026-09-11T18:12:40.026Z,pending,,,
2026,1,18472,Harold Fannin,CLE,TE,@ JAX,receptions,betr,4.5,127,0.4405,0.4758,0.0353,3-5%,1,1.5754,0.0158,2026-09-11T18:12:40.026Z,pending,,,
2026,1,16899,Quentin Johnston,LAC,WR,vs ARI,receptions,fanduel,3.5,116,0.4630,0.4981,0.0352,3-5%,1,1.6371,0.0164,2026-09-11T18:12:40.026Z,pending,,,
2026,1,14442,Joe Burrow,CIN,QB,vs TB,passAtt,draftkings,34.5,-117,0.5392,0.5742,0.0351,3-5%,1,1.9017,0.0190,2026-09-11T18:12:40.026Z,pending,,,
2026,1,16997,Cam Ward,TEN,QB,vs NYJ,completions,caesars,19.5,-115,0.5349,0.5697,0.0348,3-5%,1,1.8707,0.0187,2026-09-11T18:12:40.026Z,pending,,,
2026,1,16163,Jordan Mason,MIN,RB,vs GB,rushYds,circasports,43.5,-110,0.5238,0.5583,0.0344,3-5%,1,1.8083,0.0181,2026-09-11T18:12:40.026Z,pending,,,
2026,1,18449,Woody Marks,HOU,RB,vs BUF,recYds,draftkings,8.5,-116,0.5370,0.5713,0.0343,3-5%,1,1.8512,0.0185,2026-09-11T18:12:40.026Z,pending,,,
2026,1,16705,Tank Bigsby,PHI,RB,vs WAS,anytimeTD,betrivers,0.5,510,0.1639,0.1975,0.0335,3-5%,1,1.0031,0.0100,2026-09-11T18:12:40.026Z,pending,,,
2026,1,15984,Jaylen Warren,PIT,RB,vs ATL,receptions,draftkings,2.5,-128,0.5614,0.5949,0.0335,3-5%,1,1.9072,0.0191,2026-09-11T18:12:40.026Z,pending,,,
2026,1,8057,Kirk Cousins,LV,QB,vs MIA,anytimeTD,betrivers,0.5,2800,0.0345,0.0676,0.0331,3-5%,1,0.8577,0.0086,2026-09-11T18:12:40.026Z,pending,,,
2026,1,12477,DJ Moore,BUF,WR,@ HOU,receptions,betrivers,3.5,-122,0.5495,0.5820,0.0325,3-5%,1,1.8035,0.0180,2026-09-11T18:12:40.026Z,pending,,,
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,draftkings,40.5,-111,0.5261,0.5580,0.0320,3-5%,1,1.6862,0.0169,2026-09-11T18:12:40.026Z,pending,,,
2026,1,11718,Chris Godwin,TB,WR,@ CIN,anytimeTD,circasports,0.5,260,0.2778,0.3093,0.0315,3-5%,1,1.0900,0.0109,2026-09-11T18:12:40.026Z,pending,,,
2026,1,12619,Baker Mayfield,TB,QB,@ CIN,passYds,circasports,229.5,-110,0.5238,0.5553,0.0315,3-5%,1,1.6529,0.0165,2026-09-11T18:12:40.026Z,pending,,,
2026,1,18457,Jack Bech,LV,WR,vs MIA,anytimeTD,draftkings,0.5,700,0.1250,0.1563,0.0313,3-5%,1,0.8953,0.0090,2026-09-11T18:12:40.026Z,pending,,,
2026,1,17975,Devaughn Vele,NO,WR,@ DET,receptions,draftkings,3.5,100,0.5000,0.5313,0.0313,3-5%,1,1.5653,0.0157,2026-09-11T18:12:40.026Z,pending,,,
2026,1,16886,C.J. Stroud,HOU,QB,vs BUF,anytimeTD,circasports,0.5,1000,0.0909,0.1219,0.0310,3-5%,1,0.8524,0.0085,2026-09-11T18:12:40.026Z,pending,,,
2026,1,13833,Olamide Zaccheaus,ATL,WR,@ PIT,anytimeTD,betrivers,0.5,1000,0.0909,0.1219,0.0310,3-5%,1,0.8524,0.0085,2026-09-11T18:12:40.026Z,pending,,,
2026,1,19231,Makai Lemon,PHI,WR,vs WAS,receptions,betrivers,2.5,128,0.4386,0.4692,0.0306,3-5%,1,1.3642,0.0136,2026-09-11T18:12:40.026Z,pending,,,
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,anytimeTD,fanduel,0.5,180,0.3571,0.3874,0.0302,3-5%,1,1.1756,0.0118,2026-09-11T18:12:40.026Z,pending,,,
2026,1,18641,Chimere Dike,TEN,WR,vs NYJ,anytimeTD,mgm,0.5,1250,0.0741,0.1042,0.0301,3-5%,1,0.8125,0.0081,2026-09-11T18:12:40.026Z,pending,,,
