Season,Split,NFLNewsID,PassAtt,RushAtt,Targets,PassComp,PassYard,PassTD,PassInt,RushYard,RushTD,Receptions,RecYard,RecTD
2025,C,3766,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,3766,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,3766,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,4307,602.3951976,39.44396642,0,385.9229819,4171.780511,25.22047073,11.54013789,167.0000628,1.862310191,0,0,0
2025,F,4307,238.519907,21.19954602,0,156.389185,1692.809171,10.13154319,4.569346878,42.00081609,0.424977911,0,0,0
2025,M,4307,522,33.45439465,0,338,3656,22,10,98.58506776,1.060250358,0,0,0
2025,C,5051,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,5051,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,5051,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,5250,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,5250,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,5250,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,5365,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,5365,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,5365,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,5587,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,5587,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,5587,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,5648,565.8995006,20.0504816,0,357.4741881,3771.433951,22.25397587,14.42803259,61.66580561,1.217716418,0,0,0
2025,F,5648,164.3668331,5.434322248,0,102.8419373,1124.85535,6.582008045,4.190655802,5.591747388,0.213359624,0,0,0
2025,M,5648,353,12.51304078,0,222,2382,14,9,23.44323188,0.602149509,0,0,0
2025,C,5653,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,5653,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,5653,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,5971,664.6683412,35.14854809,0,433.6814187,4857.351675,36.56954459,12.28592128,83.18033608,1.815815788,0,0,0
2025,F,5971,247.7639671,15.88872934,0,165.6699623,1862.050732,13.86637739,4.579740612,16.3571007,0.295329325,0,0,0
2025,M,5971,541,28.09641271,0,357,4005,30,10,44.94319148,0.918476837,0,0,0
2025,C,6045,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,6045,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,6045,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,7355,50.82052386,1.571538738,0,32.0817589,335.4023415,1.637516273,1.639371737,11.95361218,0.122517163,0,0,0
2025,F,7355,14.05982538,0.031710563,0,9.306080367,95.19921949,0.454161242,0.453542754,0,0,0,0,0
2025,M,7355,31,0.447607405,0,20,207,1,1,1.358968705,0.006676237,0,0,0
2025,C,7357,97.50290856,4.192812235,0,61.24451672,644.7836374,3.228021956,1.625048476,21.42034711,0.274028132,0,0,0
2025,F,7357,27.49903048,0.109008828,0,17.58516109,186.0721209,0.923992681,0.458317175,0,0,0,0,0
2025,M,7357,60,1.227208337,0,38,401,2,1,5.104049043,0.022619702,0,0,0
2025,C,7421,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,7421,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,7421,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,7447,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,7447,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,7447,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,7449,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,7449,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,7449,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,7504,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,7504,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,7504,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,7915,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,7915,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,7915,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8040,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8040,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8040,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8043,594.7677422,55.07326462,0,380.3606828,4108.284772,22.59615369,11.37533933,260.1688002,3.070714589,0,0,0
2025,F,8043,167.7440859,11.78247832,0,109.2131057,1185.571743,6.46794877,3.208220223,47.55005365,0.408078963,0,0,0
2025,M,8043,366,30.11780411,0,236,2555,14,7,131.3087059,1.342695389,0,0,0
2025,C,8057,53.49608401,0.641997414,0,35.30421598,370.0881923,1.610686326,1.621093455,2.268231113,0.043581388,0,0,0
2025,F,8057,15.167972,0.045622595,0,10.23192801,107.6372692,0.463104558,0.459635515,0,0,0,0,0
2025,M,8057,33,0.227035194,0,22,231,1,1,0.315611858,0.002446834,0,0,0
2025,C,8065,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8065,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8065,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8179,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8179,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8179,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8184,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8184,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8184,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8202,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8202,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8202,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8208,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8208,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8208,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8213,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8213,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8213,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8398,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8398,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8398,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8457,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8457,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8457,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8593,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8593,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8593,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8619,0,0,66.74292046,0,0,0,0,0,0,42.63184648,578.242531,4.579002699
2025,F,8619,0,0,21.68696069,0,0,0,0,0,0,13.65460075,155.8620941,1.228859386
2025,M,8619,0,0,44.7465629,0,0,0,0,0,0,28.38102446,355.1861484,2.807195107
2025,C,8627,0,0.967448975,107.8613814,0,0,0,0,5.80469385,0,71.26972164,831.7539655,6.1589902
2025,F,8627,0,0.506745855,33.12255781,0,0,0,0,3.04047513,0,22.60651137,231.9751952,1.645884866
2025,M,8627,0,0.84375,70.3610069,0,0,0,0,5.0625,0,47.22223248,518.7976101,3.768726211
2025,C,8628,0,0,34.37482413,0,0,0,0,0,0,24.00386921,282.8951928,2.239187274
2025,F,8628,0,0,8.820540123,0,0,0,0,0,0,4.650839239,31.96384582,0.272065244
2025,M,8628,0,0,20.45044335,0,0,0,0,0,0,12.92041255,131.6722823,1.059407046
2025,C,8639,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8639,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8639,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8647,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8647,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8647,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8669,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8669,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8669,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8672,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8672,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8672,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8688,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8688,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8688,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8743,616.8901184,62.47080703,0,416.016088,4289.260381,25.02170442,13.75963089,300.9752853,2.936913202,0,0,0
2025,F,8743,247.6987678,29.19340276,0,169.2277233,1761.524527,10.22508027,5.524879579,127.4741992,0.954217909,0,0,0
2025,M,8743,538,49.03365575,0,365,3780,22,12,224.3580891,1.928113022,0,0,0
2025,C,8781,0,0,91.33872077,0,0,0,0,0,0,64.28840708,632.7525937,5.520375895
2025,F,8781,0,0,41.92261767,0,0,0,0,0,0,32.47591009,304.9380153,2.181833751
2025,M,8781,0,0,71.00599383,0,0,0,0,0,0,52.65400522,504.9857679,3.974216445
2025,C,8783,0,0.967448975,145.0996552,0,0,0,0,0.967448975,0,98.46717196,956.453274,7.482441685
2025,F,8783,0,0.608095026,64.08337381,0,0,0,0,0.608095026,0,49.18916953,482.8826797,2.839751257
2025,M,8783,0,0.9,110.5323088,0,0,0,0,0.9,0,80.14925887,783.1105206,5.280754277
2025,C,8792,0,18.77809519,7.557732834,0,0,0,0,79.5034106,0.554064732,5.42102732,47.02221236,0.741116938
2025,F,8792,0,0,0,0,0,0,0,0,0,0.089170291,0,0
2025,M,8792,0,3.402504912,1.747809686,0,0,0,0,14.49776659,0.048996962,1.516683654,9.536402545,0.05608249
2025,C,8896,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,8896,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,8896,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,8930,0,25.22002951,29.97196268,0,0,0,0,114.6613244,0.766903306,22.74274622,186.8672779,2.773508554
2025,F,8930,0,0,10.44810303,0,0,0,0,0,0,8.641859011,41.18027609,0.16681085
2025,M,8930,0,7.853968388,20.31708732,0,0,0,0,34.37681073,0.082936874,16.06021172,105.0684893,1.158775303
2025,C,8986,0,0.967448975,119.4016601,0,0,0,0,2.902346925,0,80.6459885,941.9974277,6.803572082
2025,F,8986,0,0.506745855,21.08144302,0,0,0,0,1.520237565,0,14.47628071,140.8584254,0.926315758
2025,M,8986,0,0.84375,62.08119701,0,0,0,0,2.53125,0,42.17163499,463.9543055,3.258572266
2025,C,9243,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9243,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9243,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9245,48.77845326,0.17072629,0,30.38722432,327.7016073,1.618649164,1.625948442,0.682905159,0,0,0,0
2025,F,9245,13.74051558,0.050674585,0,8.870925228,94.7661309,0.460450279,0.458017186,0.202698342,0,0,0,0
2025,M,9245,30,0.1125,0,19,204,1,1,0.45,0,0,0,0
2025,C,9251,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9251,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9251,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9253,0,0,153.5207507,0,0,0,0,0,0,92.2869563,1348.552906,12.05379864
2025,F,9253,0,0,60.08640486,0,0,0,0,0,0,37.86099738,544.0799946,4.351300838
2025,M,9253,0,0,113.2735675,0,0,0,0,0,0,69.85865082,1011.517966,8.522090602
2025,C,9255,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9255,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9255,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9260,0,2.916971641,45.39114592,0,0,0,0,19.95253546,0.383752178,27.11032171,362.839981,2.398442748
2025,F,9260,0,0,10.6621721,0,0,0,0,0,0,6.085634137,70.90068408,0.192342812
2025,M,9260,0,0.395746385,26.28630836,0,0,0,0,1.989217781,0.026811465,15.41326799,195.5892974,1.012606662
2025,C,9262,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9262,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9262,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9264,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9264,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9264,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9308,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9308,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9308,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9317,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9317,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9317,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9320,52.00155123,1.098577349,0,33.84565398,356.9625125,3.228021956,1.625048476,5.986801673,0.087871535,0,0,0
2025,F,9320,14.66614959,0.034204785,0,9.718115342,103.0124958,0.923992681,0.458317175,0,0,0,0,0
2025,M,9320,32,0.329177779,0,21,222,2,1,0.997191814,0.005744619,0,0,0
2025,C,9344,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9344,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9344,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9393,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9393,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9393,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9455,0,0,159.1757106,0,0,0,0,0,0,99.05182147,1251.305361,10.36675002
2025,F,9455,0,0,78.59575003,0,0,0,0,0,0,50.86441824,638.1869209,4.506920341
2025,M,9455,0,0,128.7343994,0,0,0,0,0,0,81.8722306,1030.333993,7.832539782
2025,C,9633,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9633,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9633,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9646,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9646,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9646,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9661,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9661,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9661,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9746,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9746,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9746,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9754,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9754,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9754,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9785,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9785,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9785,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9842,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9842,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9842,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,9948,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,9948,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,9948,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10033,0,0,12.3749143,0,0,0,0,0,0,8.956562667,90.30321398,0.406084053
2025,F,10033,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10033,0,0,3.362257495,0,0,0,0,0,0,2.277877621,21.83642859,0.017763179
2025,C,10034,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10034,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10034,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10037,105.0708425,3.323293508,0,64.42745302,718.0559601,4.796538148,3.232949,14.90835423,0.077515463,0,0,0
2025,F,10037,29.97638583,0.091413933,0,18.52418233,210.6480133,1.401153951,0.922350333,0,0,0,0,0
2025,M,10037,65,0.979483815,0,40,450,3,2,3.171189802,0.004834791,0,0,0
2025,C,10055,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10055,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10055,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10067,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10067,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10067,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10074,50.53302106,2.396990198,0,32.11215305,346.7222785,1.617163164,1.630097454,12.72489098,0.125024989,0,0,0
2025,F,10074,14.15565965,0.010732753,0,9.295948984,99.42590717,0.460945612,0.456634182,0,0,0,0,0
2025,M,10074,31,0.631817335,0,20,215,1,1,3.013529135,0.010040624,0,0,0
2025,C,10126,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10126,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10126,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10132,0,0,14.69081752,0,0,0,0,0,0,9.911111326,116.3239361,1.061275051
2025,F,10132,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10132,0,0,3.115382261,0,0,0,0,0,0,1.939344925,22.90787953,0.094656514
2025,C,10133,0,4.016192097,129.5017656,0,0,0,0,31.99004627,0.364085616,89.6017625,1021.821022,8.17494972
2025,F,10133,0,0.696988197,49.26855518,0,0,0,0,0.559999662,0,34.57716096,386.3036178,2.696624793
2025,M,10133,0,2.07588203,94.11408878,0,0,0,0,11.47186532,0.033227535,65.61259524,740.1179462,5.521637128
2025,C,10157,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10157,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10157,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10161,0,0,82.70119062,0,0,0,0,0,0,57.52563834,645.9445771,3.769865299
2025,F,10161,0,0,33.06729524,0,0,0,0,0,0,22.18287262,227.2991743,0.728241402
2025,M,10161,0,0,59.88162654,0,0,0,0,0,0,40.91500731,439.7826985,2.027212656
2025,C,10179,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10179,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10179,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10210,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10210,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10210,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10215,0,0,69.6563262,0,0,0,0,0,0,47.40499978,507.9107119,2.902346925
2025,F,10215,0,0,36.48570155,0,0,0,0,0,0,24.83054689,266.0415738,1.520237565
2025,M,10215,0,0,60.75,0,0,0,0,0,0,41.34375,442.96875,2.53125
2025,C,10224,0,0,13.20205164,0,0,0,0,0,0,8.054995218,110.3938888,0.919543137
2025,F,10224,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10224,0,0,1.90885271,0,0,0,0,0,0,1.091878824,14.42544868,0.0686453
2025,C,10234,0,0.682905159,18.13618655,0,0,0,0,4.097430953,0,12.09023748,133.7785074,0.863814565
2025,F,10234,0,0.202698342,0.436868064,0,0,0,0,1.216190052,0,0.316746802,3.080391301,0
2025,M,10234,0,0.45,5.261475047,0,0,0,0,2.7,0,3.541995682,38.61821364,0.07090502
2025,C,10307,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10307,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10307,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10309,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10309,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10309,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10311,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10311,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10311,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10313,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10313,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10313,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10314,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10314,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10314,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10318,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10318,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10318,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10339,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10339,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10339,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10349,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10349,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10349,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10351,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10351,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10351,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10353,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10353,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10353,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10356,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10356,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10356,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10450,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10450,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10450,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10452,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10452,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10452,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10458,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10458,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10458,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10462,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10462,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10462,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10483,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10483,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10483,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10604,0,84.4611997,22.44969617,0,0,0,0,354.6316931,2.763782116,16.89799794,137.6484712,0.914152061
2025,F,10604,0,9.817569173,3.040029277,0,0,0,0,39.07910264,0.047861986,2.379334075,13.91248888,0
2025,M,10604,0,36.30829541,10.23295598,0,0,0,0,149.5521082,0.8183602,7.825585801,56.34944833,0.075681725
2025,C,10729,618.4701386,39.56126048,0,418.0242503,4802.876682,32.10320842,12.66884828,114.6750781,1.569156192,0,0,0
2025,F,10729,245.9552289,19.30352044,0,172.2827057,1960.822738,12.8926078,5.038189046,29.79820811,0.421330521,0,0,0
2025,M,10729,537,31.78757914,0,369,4221,28,11,68.55911577,0.950378408,0,0,0
2025,C,10735,0,0,95.91100501,0,0,0,0,0,0,64.06228383,681.7907756,5.540601671
2025,F,10735,0,0,47.15547868,0,0,0,0,0,0,33.76616459,357.1473952,2.25252796
2025,M,10735,0,0,77.38632056,0,0,0,0,0,0,53.73508868,569.8869113,4.04530808
2025,C,10736,0,31.15925045,9.544246708,0,0,0,0,152.8940172,1.192808778,7.152429784,53.31296984,0.710213886
2025,F,10736,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10736,0,5.545690052,1.891727308,0,0,0,0,23.10886676,0.092857001,1.607636899,10.26846063,0.048594582
2025,C,10739,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10739,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10739,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10748,0,0,79.08235708,0,0,0,0,0,0,54.96496603,585.9146002,5.845659185
2025,F,10748,0,0,10.79413049,0,0,0,0,0,0,6.50958245,52.83742254,0.281892805
2025,M,10748,0,0,38.48437651,0,0,0,0,0,0,25.85293919,260.662215,2.379490508
2025,C,10759,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10759,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10759,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10801,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10801,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10801,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10811,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10811,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10811,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10819,0,335.7350696,32.60715625,0,0,0,0,1820.391692,17.58949826,24.76362725,224.36462,2.434338797
2025,F,10819,0,147.5650803,8.019236415,0,0,0,0,802.5805297,6.60407894,6.652364925,52.08525022,0.166761024
2025,M,10819,0,264.1114273,19.24812989,0,0,0,0,1434.542651,12.69394052,15.18822998,129.3052187,0.998894217
2025,C,10822,0,0,25.38669656,0,0,0,0,0,0,16.04401822,184.3266143,1.533753595
2025,F,10822,0,0,2.43638126,0,0,0,0,0,0,1.563794268,14.47490372,0.08977635
2025,M,10822,0,0,9.83286337,0,0,0,0,0,0,6.246732783,67.0459573,0.516404866
2025,C,10854,0,0,83.85354629,0,0,0,0,0,0,55.33750447,558.306388,4.807662773
2025,F,10854,0,0,24.63804449,0,0,0,0,0,0,17.31176589,158.4381974,1.212855642
2025,M,10854,0,0,53.57203731,0,0,0,0,0,0,36.42123882,351.0038312,2.868901608
2025,C,10856,0,0.823912931,0,0,0,0,0,4.610738122,0.05343318,0,0,0
2025,F,10856,0,0.024567727,0,0,0,0,0,0,0,0,0,0
2025,M,10856,0,0.245409639,0,0,0,0,0,0.571449409,0.003604413,0,0,0
2025,C,10876,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10876,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10876,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10877,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10877,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10877,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10882,48.494235,1.999792214,0,30.60304019,311.1575827,1.598846049,1.6164745,11.83125486,0.026679911,0,0,0
2025,F,10882,13.835255,0,0,8.798986605,91.28080577,0.467051317,0.461175167,0,0,0,0,0
2025,M,10882,30,0.318941852,0,19,195,1,1,1.286856693,0.001738744,0,0,0
2025,C,10891,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10891,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10891,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10907,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10907,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10907,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10914,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10914,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10914,0,0,0,0,0,0,0,0,0,0,0,0
2025,C,10919,549.6975156,64.42504836,0,325.8429319,3642.739933,26.91489048,9.994500283,302.1000794,2.810517242,0,0,0
2025,F,10919,174.8215382,14.75136487,0,108.4129966,1187.187673,8.709012465,3.178573421,52.90342091,0.533508635,0,0,0
2025,M,10919,385,38.98125257,0,233,2580,19,7,160.7885271,1.551758677,0,0,0
2025,C,10925,0,0,0,0,0,0,0,0,0,0,0,0
2025,F,10925,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,10925,0,0,0,0,0,0,0,0,0,0,0,0
