Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Odds,ImpliedProb,OurProb,Edge,RwProj,CapturedAt
2026,1,18445,Omarion Hampton,LAC,RB,vs ARI,rushYds,betrivers,66.5,-113,0.5305,0.5821,0.0516,73.5,2026-09-11T18:12:40.026Z
2026,1,18445,Omarion Hampton,LAC,RB,vs ARI,rushYds,caesars,66.5,-122,0.5495,0.5821,0.0326,73.5,2026-09-11T18:12:40.026Z
2026,1,18445,Omarion Hampton,LAC,RB,vs ARI,rushYds,hardrock,66.5,-115,0.5349,0.5821,0.0472,73.5,2026-09-11T18:12:40.026Z
2026,1,18445,Omarion Hampton,LAC,RB,vs ARI,rushYds,thescore,66.5,-110,0.5238,0.5821,0.0583,73.5,2026-09-11T18:12:40.026Z
2026,1,18445,Omarion Hampton,LAC,RB,vs ARI,rushYds,circasports,65.5,-110,0.5238,0.5936,0.0698,73.5,2026-09-11T18:12:40.026Z
2026,1,14446,Justin Herbert,LAC,QB,vs ARI,rushYds,betr,21.5,-116,0.5370,0.4659,-0.0711,20.9,2026-09-11T18:12:40.026Z
2026,1,14446,Justin Herbert,LAC,QB,vs ARI,rushYds,draftkings,21.5,-113,0.5305,0.4659,-0.0646,20.9,2026-09-11T18:12:40.026Z
2026,1,14446,Justin Herbert,LAC,QB,vs ARI,rushYds,fanduel,19.5,-114,0.5327,0.5504,0.0177,20.9,2026-09-11T18:12:40.026Z
2026,1,14446,Justin Herbert,LAC,QB,vs ARI,rushYds,betrivers,22.5,-110,0.5238,0.4098,-0.1140,20.9,2026-09-11T18:12:40.026Z
2026,1,14446,Justin Herbert,LAC,QB,vs ARI,rushYds,caesars,20.5,-118,0.5413,0.5144,-0.0268,20.9,2026-09-11T18:12:40.026Z
2026,1,14446,Justin Herbert,LAC,QB,vs ARI,rushYds,hardrock,20.5,-115,0.5349,0.5144,-0.0204,20.9,2026-09-11T18:12:40.026Z
2026,1,14446,Justin Herbert,LAC,QB,vs ARI,rushYds,thescore,19.5,-120,0.5455,0.5504,0.0050,20.9,2026-09-11T18:12:40.026Z
2026,1,14446,Justin Herbert,LAC,QB,vs ARI,rushYds,circasports,21.5,-110,0.5238,0.4659,-0.0579,20.9,2026-09-11T18:12:40.026Z
2026,1,8057,Kirk Cousins,LV,QB,vs MIA,rushYds,draftkings,0.5,123,0.4484,0.8689,0.4205,4.5,2026-09-11T18:12:40.026Z
2026,1,8057,Kirk Cousins,LV,QB,vs MIA,rushYds,fanduel,0.5,120,0.4545,0.8689,0.4144,4.5,2026-09-11T18:12:40.026Z
2026,1,8057,Kirk Cousins,LV,QB,vs MIA,rushYds,hardrock,0.5,120,0.4545,0.8689,0.4144,4.5,2026-09-11T18:12:40.026Z
2026,1,8057,Kirk Cousins,LV,QB,vs MIA,rushYds,thescore,0.5,115,0.4651,0.8689,0.4038,4.5,2026-09-11T18:12:40.026Z
2026,1,8057,Kirk Cousins,LV,QB,vs MIA,rushYds,circasports,0.5,125,0.4444,0.8689,0.4245,4.5,2026-09-11T18:12:40.026Z
2026,1,18487,Ashton Jeanty,LV,RB,vs MIA,rushYds,betr,58.5,-118,0.5413,0.5993,0.0581,72.6,2026-09-11T18:12:40.026Z
2026,1,18487,Ashton Jeanty,LV,RB,vs MIA,rushYds,draftkings,57.5,-111,0.5261,0.6062,0.0802,72.6,2026-09-11T18:12:40.026Z
2026,1,18487,Ashton Jeanty,LV,RB,vs MIA,rushYds,fanduel,57.5,-114,0.5327,0.6062,0.0735,72.6,2026-09-11T18:12:40.026Z
2026,1,18487,Ashton Jeanty,LV,RB,vs MIA,rushYds,betrivers,57.5,-118,0.5413,0.6062,0.0649,72.6,2026-09-11T18:12:40.026Z
2026,1,18487,Ashton Jeanty,LV,RB,vs MIA,rushYds,caesars,61.5,-110,0.5238,0.5786,0.0548,72.6,2026-09-11T18:12:40.026Z
2026,1,18487,Ashton Jeanty,LV,RB,vs MIA,rushYds,hardrock,57.5,-115,0.5349,0.6062,0.0713,72.6,2026-09-11T18:12:40.026Z
2026,1,18487,Ashton Jeanty,LV,RB,vs MIA,rushYds,thescore,58.5,-110,0.5238,0.5993,0.0755,72.6,2026-09-11T18:12:40.026Z
2026,1,18487,Ashton Jeanty,LV,RB,vs MIA,rushYds,circasports,56.5,-110,0.5238,0.6131,0.0892,72.6,2026-09-11T18:12:40.026Z
2026,1,16661,De'Von Achane,MIA,RB,@ LV,rushYds,betr,70.5,-115,0.5349,0.5881,0.0532,76.8,2026-09-11T18:12:40.026Z
2026,1,16661,De'Von Achane,MIA,RB,@ LV,rushYds,draftkings,71.5,-110,0.5238,0.5742,0.0504,76.8,2026-09-11T18:12:40.026Z
2026,1,16661,De'Von Achane,MIA,RB,@ LV,rushYds,fanduel,68.5,-114,0.5327,0.6154,0.0827,76.8,2026-09-11T18:12:40.026Z
2026,1,16661,De'Von Achane,MIA,RB,@ LV,rushYds,betrivers,66.5,-118,0.5413,0.6421,0.1008,76.8,2026-09-11T18:12:40.026Z
2026,1,16661,De'Von Achane,MIA,RB,@ LV,rushYds,caesars,69.5,-117,0.5392,0.6018,0.0626,76.8,2026-09-11T18:12:40.026Z
2026,1,16661,De'Von Achane,MIA,RB,@ LV,rushYds,hardrock,69.5,-115,0.5349,0.6018,0.0669,76.8,2026-09-11T18:12:40.026Z
2026,1,16661,De'Von Achane,MIA,RB,@ LV,rushYds,thescore,69.5,-115,0.5349,0.6018,0.0669,76.8,2026-09-11T18:12:40.026Z
2026,1,16661,De'Von Achane,MIA,RB,@ LV,rushYds,circasports,68.5,-110,0.5238,0.6154,0.0916,76.8,2026-09-11T18:12:40.026Z
2026,1,15872,Malik Willis,MIA,QB,@ LV,rushYds,betr,39.5,-116,0.5370,0.4232,-0.1138,35.5,2026-09-11T18:12:40.026Z
2026,1,15872,Malik Willis,MIA,QB,@ LV,rushYds,draftkings,40.5,-109,0.5215,0.4044,-0.1171,35.5,2026-09-11T18:12:40.026Z
2026,1,15872,Malik Willis,MIA,QB,@ LV,rushYds,fanduel,39.5,-114,0.5327,0.4232,-0.1095,35.5,2026-09-11T18:12:40.026Z
2026,1,15872,Malik Willis,MIA,QB,@ LV,rushYds,betrivers,36.5,-117,0.5392,0.4806,-0.0586,35.5,2026-09-11T18:12:40.026Z
2026,1,15872,Malik Willis,MIA,QB,@ LV,rushYds,caesars,40.5,-112,0.5283,0.4044,-0.1239,35.5,2026-09-11T18:12:40.026Z
2026,1,15872,Malik Willis,MIA,QB,@ LV,rushYds,hardrock,40.5,-115,0.5349,0.4044,-0.1305,35.5,2026-09-11T18:12:40.026Z
2026,1,15872,Malik Willis,MIA,QB,@ LV,rushYds,thescore,39.5,-115,0.5349,0.4232,-0.1116,35.5,2026-09-11T18:12:40.026Z
2026,1,15872,Malik Willis,MIA,QB,@ LV,rushYds,circasports,39.5,-110,0.5238,0.4232,-0.1006,35.5,2026-09-11T18:12:40.026Z
2026,1,15828,Malik Davis,DAL,RB,@ NYG,rushYds,betr,14.5,-120,0.5455,0.7139,0.1684,25.4,2026-09-11T18:12:40.026Z
2026,1,15828,Malik Davis,DAL,RB,@ NYG,rushYds,draftkings,14.5,-107,0.5169,0.7139,0.1970,25.4,2026-09-11T18:12:40.026Z
2026,1,15828,Malik Davis,DAL,RB,@ NYG,rushYds,fanduel,16.5,-114,0.5327,0.6777,0.1450,25.4,2026-09-11T18:12:40.026Z
2026,1,15828,Malik Davis,DAL,RB,@ NYG,rushYds,betrivers,13.5,-109,0.5215,0.7312,0.2097,25.4,2026-09-11T18:12:40.026Z
2026,1,15828,Malik Davis,DAL,RB,@ NYG,rushYds,caesars,15.5,-114,0.5327,0.6960,0.1633,25.4,2026-09-11T18:12:40.026Z
2026,1,15828,Malik Davis,DAL,RB,@ NYG,rushYds,hardrock,15.5,-115,0.5349,0.6960,0.1611,25.4,2026-09-11T18:12:40.026Z
2026,1,15828,Malik Davis,DAL,RB,@ NYG,rushYds,thescore,18.5,105,0.4878,0.6397,0.1519,25.4,2026-09-11T18:12:40.026Z
2026,1,15306,Javonte Williams,DAL,RB,@ NYG,rushYds,betr,72.5,-116,0.5370,0.6744,0.1373,89.8,2026-09-11T18:12:40.026Z
2026,1,15306,Javonte Williams,DAL,RB,@ NYG,rushYds,draftkings,72.5,-111,0.5261,0.6744,0.1483,89.8,2026-09-11T18:12:40.026Z
2026,1,15306,Javonte Williams,DAL,RB,@ NYG,rushYds,fanduel,72.5,-114,0.5327,0.6744,0.1417,89.8,2026-09-11T18:12:40.026Z
2026,1,15306,Javonte Williams,DAL,RB,@ NYG,rushYds,betrivers,73.5,-117,0.5392,0.6649,0.1257,89.8,2026-09-11T18:12:40.026Z
2026,1,15306,Javonte Williams,DAL,RB,@ NYG,rushYds,caesars,72.5,-114,0.5327,0.6744,0.1417,89.8,2026-09-11T18:12:40.026Z
2026,1,15306,Javonte Williams,DAL,RB,@ NYG,rushYds,hardrock,72.5,-115,0.5349,0.6744,0.1395,89.8,2026-09-11T18:12:40.026Z
2026,1,15306,Javonte Williams,DAL,RB,@ NYG,rushYds,thescore,74.5,100,0.5000,0.6553,0.1553,89.8,2026-09-11T18:12:40.026Z
2026,1,13894,KaVontae Turpin,DAL,WR,@ NYG,rushYds,fanduel,3.5,-120,0.5455,0.8303,0.2849,6.2,2026-09-11T18:12:40.026Z
2026,1,13894,KaVontae Turpin,DAL,WR,@ NYG,rushYds,hardrock,3.5,-120,0.5455,0.8303,0.2849,6.2,2026-09-11T18:12:40.026Z
2026,1,11008,Dak Prescott,DAL,QB,@ NYG,rushYds,betr,7.5,-110,0.5238,0.7443,0.2205,10.4,2026-09-11T18:12:40.026Z
2026,1,11008,Dak Prescott,DAL,QB,@ NYG,rushYds,draftkings,8.5,-110,0.5238,0.6673,0.1435,10.4,2026-09-11T18:12:40.026Z
2026,1,11008,Dak Prescott,DAL,QB,@ NYG,rushYds,fanduel,7.5,-120,0.5455,0.7443,0.1988,10.4,2026-09-11T18:12:40.026Z
2026,1,11008,Dak Prescott,DAL,QB,@ NYG,rushYds,betrivers,7.5,-120,0.5455,0.7443,0.1988,10.4,2026-09-11T18:12:40.026Z
2026,1,11008,Dak Prescott,DAL,QB,@ NYG,rushYds,caesars,7.5,-118,0.5413,0.7443,0.2030,10.4,2026-09-11T18:12:40.026Z
2026,1,11008,Dak Prescott,DAL,QB,@ NYG,rushYds,hardrock,7.5,-120,0.5455,0.7443,0.1988,10.4,2026-09-11T18:12:40.026Z
2026,1,11008,Dak Prescott,DAL,QB,@ NYG,rushYds,thescore,7.5,-125,0.5556,0.7443,0.1887,10.4,2026-09-11T18:12:40.026Z
2026,1,18574,Jaxson Dart,NYG,QB,vs DAL,rushYds,betr,30.5,-122,0.5495,0.4998,-0.0498,30.5,2026-09-11T18:12:40.026Z
2026,1,18574,Jaxson Dart,NYG,QB,vs DAL,rushYds,draftkings,31.5,-109,0.5215,0.4768,-0.0448,30.5,2026-09-11T18:12:40.026Z
2026,1,18574,Jaxson Dart,NYG,QB,vs DAL,rushYds,fanduel,31.5,-114,0.5327,0.4768,-0.0559,30.5,2026-09-11T18:12:40.026Z
2026,1,18574,Jaxson Dart,NYG,QB,vs DAL,rushYds,betrivers,31.5,-114,0.5327,0.4768,-0.0559,30.5,2026-09-11T18:12:40.026Z
2026,1,18574,Jaxson Dart,NYG,QB,vs DAL,rushYds,caesars,31.5,-112,0.5283,0.4768,-0.0515,30.5,2026-09-11T18:12:40.026Z
2026,1,18574,Jaxson Dart,NYG,QB,vs DAL,rushYds,hardrock,31.5,-115,0.5349,0.4768,-0.0581,30.5,2026-09-11T18:12:40.026Z
2026,1,18574,Jaxson Dart,NYG,QB,vs DAL,rushYds,thescore,34.5,105,0.4878,0.4085,-0.0793,30.5,2026-09-11T18:12:40.026Z
2026,1,18514,Cam Skattebo,NYG,RB,vs DAL,rushYds,betr,49.5,-114,0.5327,0.6091,0.0764,56.2,2026-09-11T18:12:40.026Z
2026,1,18514,Cam Skattebo,NYG,RB,vs DAL,rushYds,draftkings,49.5,-110,0.5238,0.6091,0.0853,56.2,2026-09-11T18:12:40.026Z
2026,1,18514,Cam Skattebo,NYG,RB,vs DAL,rushYds,fanduel,49.5,-114,0.5327,0.6091,0.0764,56.2,2026-09-11T18:12:40.026Z
2026,1,18514,Cam Skattebo,NYG,RB,vs DAL,rushYds,betrivers,47.5,-120,0.5455,0.6405,0.0951,56.2,2026-09-11T18:12:40.026Z
2026,1,18514,Cam Skattebo,NYG,RB,vs DAL,rushYds,caesars,50.5,-108,0.5192,0.5931,0.0738,56.2,2026-09-11T18:12:40.026Z
2026,1,18514,Cam Skattebo,NYG,RB,vs DAL,rushYds,hardrock,49.5,-115,0.5349,0.6091,0.0742,56.2,2026-09-11T18:12:40.026Z
2026,1,18514,Cam Skattebo,NYG,RB,vs DAL,rushYds,thescore,49.5,-120,0.5455,0.6091,0.0636,56.2,2026-09-11T18:12:40.026Z
2026,1,16995,Bo Nix,DEN,QB,@ KC,rushYds,betr,15.5,-122,0.5495,0.5014,-0.0481,15.5,2026-09-11T18:12:40.026Z
2026,1,16995,Bo Nix,DEN,QB,@ KC,rushYds,draftkings,16.5,-106,0.5146,0.4346,-0.0800,15.5,2026-09-11T18:12:40.026Z
2026,1,16995,Bo Nix,DEN,QB,@ KC,rushYds,fanduel,15.5,-114,0.5327,0.5014,-0.0313,15.5,2026-09-11T18:12:40.026Z
2026,1,16995,Bo Nix,DEN,QB,@ KC,rushYds,betrivers,15.5,-115,0.5349,0.5014,-0.0335,15.5,2026-09-11T18:12:40.026Z
2026,1,16995,Bo Nix,DEN,QB,@ KC,rushYds,caesars,15.5,-114,0.5327,0.5014,-0.0313,15.5,2026-09-11T18:12:40.026Z
2026,1,16995,Bo Nix,DEN,QB,@ KC,rushYds,hardrock,15.5,-115,0.5349,0.5014,-0.0335,15.5,2026-09-11T18:12:40.026Z
2026,1,16995,Bo Nix,DEN,QB,@ KC,rushYds,thescore,15.5,-120,0.5455,0.5014,-0.0440,15.5,2026-09-11T18:12:40.026Z
2026,1,14418,J.K. Dobbins,DEN,RB,@ KC,rushYds,betr,50.5,-118,0.5413,0.4687,-0.0726,48.6,2026-09-11T18:12:40.026Z
2026,1,14418,J.K. Dobbins,DEN,RB,@ KC,rushYds,draftkings,51.5,-111,0.5261,0.4519,-0.0742,48.6,2026-09-11T18:12:40.026Z
2026,1,14418,J.K. Dobbins,DEN,RB,@ KC,rushYds,fanduel,49.5,-114,0.5327,0.4855,-0.0472,48.6,2026-09-11T18:12:40.026Z
2026,1,14418,J.K. Dobbins,DEN,RB,@ KC,rushYds,betrivers,48.5,-114,0.5327,0.5016,-0.0311,48.6,2026-09-11T18:12:40.026Z
2026,1,14418,J.K. Dobbins,DEN,RB,@ KC,rushYds,caesars,50.5,-114,0.5327,0.4687,-0.0641,48.6,2026-09-11T18:12:40.026Z
2026,1,14418,J.K. Dobbins,DEN,RB,@ KC,rushYds,hardrock,49.5,-120,0.5455,0.4855,-0.0600,48.6,2026-09-11T18:12:40.026Z
2026,1,14418,J.K. Dobbins,DEN,RB,@ KC,rushYds,thescore,49.5,-120,0.5455,0.4855,-0.0600,48.6,2026-09-11T18:12:40.026Z
2026,1,18522,RJ Harvey,DEN,RB,@ KC,rushYds,betr,18.5,-120,0.5455,0.6840,0.1385,25,2026-09-11T18:12:40.026Z
2026,1,18522,RJ Harvey,DEN,RB,@ KC,rushYds,draftkings,18.5,-113,0.5305,0.6840,0.1535,25,2026-09-11T18:12:40.026Z
2026,1,18522,RJ Harvey,DEN,RB,@ KC,rushYds,fanduel,18.5,-114,0.5327,0.6840,0.1513,25,2026-09-11T18:12:40.026Z
2026,1,18522,RJ Harvey,DEN,RB,@ KC,rushYds,caesars,18.5,-114,0.5327,0.6840,0.1513,25,2026-09-11T18:12:40.026Z
2026,1,18522,RJ Harvey,DEN,RB,@ KC,rushYds,hardrock,18.5,-115,0.5349,0.6840,0.1491,25,2026-09-11T18:12:40.026Z
2026,1,18522,RJ Harvey,DEN,RB,@ KC,rushYds,thescore,19.5,-110,0.5238,0.6574,0.1336,25,2026-09-11T18:12:40.026Z
2026,1,11839,Patrick Mahomes,KC,QB,vs DEN,rushYds,betr,15.5,-120,0.5455,0.0592,-0.4862,10.5,2026-09-11T18:12:40.026Z
2026,1,11839,Patrick Mahomes,KC,QB,vs DEN,rushYds,draftkings,14.5,-118,0.5413,0.1058,-0.4355,10.5,2026-09-11T18:12:40.026Z
2026,1,11839,Patrick Mahomes,KC,QB,vs DEN,rushYds,fanduel,15.5,-114,0.5327,0.0592,-0.4735,10.5,2026-09-11T18:12:40.026Z
2026,1,11839,Patrick Mahomes,KC,QB,vs DEN,rushYds,betrivers,15.5,-110,0.5238,0.0592,-0.4646,10.5,2026-09-11T18:12:40.026Z
2026,1,11839,Patrick Mahomes,KC,QB,vs DEN,rushYds,caesars,15.5,-110,0.5238,0.0592,-0.4646,10.5,2026-09-11T18:12:40.026Z
2026,1,11839,Patrick Mahomes,KC,QB,vs DEN,rushYds,hardrock,15.5,-115,0.5349,0.0592,-0.4757,10.5,2026-09-11T18:12:40.026Z
2026,1,11839,Patrick Mahomes,KC,QB,vs DEN,rushYds,thescore,15.5,-120,0.5455,0.0592,-0.4862,10.5,2026-09-11T18:12:40.026Z
2026,1,15909,Kenneth Walker,KC,RB,vs DEN,rushYds,betr,61.5,-115,0.5349,0.5201,-0.0148,63.1,2026-09-11T18:12:40.026Z
2026,1,15909,Kenneth Walker,KC,RB,vs DEN,rushYds,draftkings,60.5,-114,0.5327,0.5330,0.0003,63.1,2026-09-11T18:12:40.026Z
2026,1,15909,Kenneth Walker,KC,RB,vs DEN,rushYds,fanduel,59.5,-114,0.5327,0.5460,0.0132,63.1,2026-09-11T18:12:40.026Z
2026,1,15909,Kenneth Walker,KC,RB,vs DEN,rushYds,betrivers,62.5,-113,0.5305,0.5071,-0.0234,63.1,2026-09-11T18:12:40.026Z
2026,1,15909,Kenneth Walker,KC,RB,vs DEN,rushYds,caesars,61.5,-120,0.5455,0.5201,-0.0254,63.1,2026-09-11T18:12:40.026Z
2026,1,15909,Kenneth Walker,KC,RB,vs DEN,rushYds,hardrock,60.5,-115,0.5349,0.5330,-0.0018,63.1,2026-09-11T18:12:40.026Z
2026,1,15909,Kenneth Walker,KC,RB,vs DEN,rushYds,thescore,59.5,-125,0.5556,0.5460,-0.0096,63.1,2026-09-11T18:12:40.026Z
2026,1,16965,Andrei Iosivas,CIN,WR,vs TB,receptions,betr,1.5,-118,0.5413,0.5775,0.0363,1.8,2026-09-11T18:12:40.026Z
2026,1,16965,Andrei Iosivas,CIN,WR,vs TB,receptions,draftkings,1.5,-103,0.5074,0.5775,0.0701,1.8,2026-09-11T18:12:40.026Z
2026,1,16965,Andrei Iosivas,CIN,WR,vs TB,receptions,fanduel,1.5,-114,0.5327,0.5775,0.0448,1.8,2026-09-11T18:12:40.026Z
2026,1,16965,Andrei Iosivas,CIN,WR,vs TB,receptions,caesars,1.5,-113,0.5305,0.5775,0.0470,1.8,2026-09-11T18:12:40.026Z
2026,1,16965,Andrei Iosivas,CIN,WR,vs TB,receptions,thescore,1.5,-120,0.5455,0.5775,0.0321,1.8,2026-09-11T18:12:40.026Z
2026,1,16934,Chase Brown,CIN,RB,vs TB,receptions,betr,3.5,-120,0.5455,0.5961,0.0507,4.3,2026-09-11T18:12:40.026Z
2026,1,16934,Chase Brown,CIN,RB,vs TB,receptions,draftkings,3.5,-111,0.5261,0.5961,0.0701,4.3,2026-09-11T18:12:40.026Z
2026,1,16934,Chase Brown,CIN,RB,vs TB,receptions,fanduel,3.5,-108,0.5192,0.5961,0.0769,4.3,2026-09-11T18:12:40.026Z
2026,1,16934,Chase Brown,CIN,RB,vs TB,receptions,betrivers,3.5,-134,0.5726,0.5961,0.0235,4.3,2026-09-11T18:12:40.026Z
2026,1,16934,Chase Brown,CIN,RB,vs TB,receptions,caesars,3.5,-109,0.5215,0.5961,0.0746,4.3,2026-09-11T18:12:40.026Z
2026,1,16934,Chase Brown,CIN,RB,vs TB,receptions,hardrock,3.5,-110,0.5238,0.5961,0.0723,4.3,2026-09-11T18:12:40.026Z
2026,1,16934,Chase Brown,CIN,RB,vs TB,receptions,thescore,3.5,-110,0.5238,0.5961,0.0723,4.3,2026-09-11T18:12:40.026Z
2026,1,11698,Samaje Perine,CIN,RB,vs TB,receptions,betr,1.5,132,0.4310,0.5172,0.0862,1.6,2026-09-11T18:12:40.026Z
2026,1,11698,Samaje Perine,CIN,RB,vs TB,receptions,draftkings,1.5,129,0.4367,0.5172,0.0805,1.6,2026-09-11T18:12:40.026Z
2026,1,11698,Samaje Perine,CIN,RB,vs TB,receptions,fanduel,1.5,140,0.4167,0.5172,0.1005,1.6,2026-09-11T18:12:40.026Z
2026,1,11698,Samaje Perine,CIN,RB,vs TB,receptions,betrivers,1.5,143,0.4115,0.5172,0.1057,1.6,2026-09-11T18:12:40.026Z
2026,1,11698,Samaje Perine,CIN,RB,vs TB,receptions,caesars,1.5,135,0.4255,0.5172,0.0917,1.6,2026-09-11T18:12:40.026Z
2026,1,11698,Samaje Perine,CIN,RB,vs TB,receptions,thescore,1.5,140,0.4167,0.5172,0.1005,1.6,2026-09-11T18:12:40.026Z
2026,1,12764,Mike Gesicki,CIN,TE,vs TB,receptions,betr,2.5,114,0.4673,0.6045,0.1372,2.8,2026-09-11T18:12:40.026Z
2026,1,12764,Mike Gesicki,CIN,TE,vs TB,receptions,draftkings,2.5,125,0.4444,0.6045,0.1600,2.8,2026-09-11T18:12:40.026Z
2026,1,12764,Mike Gesicki,CIN,TE,vs TB,receptions,fanduel,2.5,124,0.4464,0.6045,0.1581,2.8,2026-09-11T18:12:40.026Z
2026,1,12764,Mike Gesicki,CIN,TE,vs TB,receptions,betrivers,2.5,128,0.4386,0.6045,0.1659,2.8,2026-09-11T18:12:40.026Z
2026,1,12764,Mike Gesicki,CIN,TE,vs TB,receptions,caesars,2.5,123,0.4484,0.6045,0.1561,2.8,2026-09-11T18:12:40.026Z
2026,1,12764,Mike Gesicki,CIN,TE,vs TB,receptions,hardrock,2.5,120,0.4545,0.6045,0.1499,2.8,2026-09-11T18:12:40.026Z
2026,1,12764,Mike Gesicki,CIN,TE,vs TB,receptions,thescore,2.5,120,0.4545,0.6045,0.1499,2.8,2026-09-11T18:12:40.026Z
2026,1,15183,Ja'Marr Chase,CIN,WR,vs TB,receptions,betr,7.5,107,0.4831,0.4410,-0.0421,6.8,2026-09-11T18:12:40.026Z
2026,1,15183,Ja'Marr Chase,CIN,WR,vs TB,receptions,draftkings,7.5,116,0.4630,0.4410,-0.0220,6.8,2026-09-11T18:12:40.026Z
2026,1,15183,Ja'Marr Chase,CIN,WR,vs TB,receptions,fanduel,7.5,116,0.4630,0.4410,-0.0220,6.8,2026-09-11T18:12:40.026Z
2026,1,15183,Ja'Marr Chase,CIN,WR,vs TB,receptions,betrivers,7.5,115,0.4651,0.4410,-0.0241,6.8,2026-09-11T18:12:40.026Z
2026,1,15183,Ja'Marr Chase,CIN,WR,vs TB,receptions,caesars,7.5,111,0.4739,0.4410,-0.0330,6.8,2026-09-11T18:12:40.026Z
2026,1,15183,Ja'Marr Chase,CIN,WR,vs TB,receptions,hardrock,7.5,115,0.4651,0.4410,-0.0241,6.8,2026-09-11T18:12:40.026Z
2026,1,15183,Ja'Marr Chase,CIN,WR,vs TB,receptions,thescore,7.5,115,0.4651,0.4410,-0.0241,6.8,2026-09-11T18:12:40.026Z
2026,1,14506,Tee Higgins,CIN,WR,vs TB,receptions,betr,4.5,-149,0.5984,0.5407,-0.0577,4.8,2026-09-11T18:12:40.026Z
2026,1,14506,Tee Higgins,CIN,WR,vs TB,receptions,draftkings,4.5,-141,0.5851,0.5407,-0.0444,4.8,2026-09-11T18:12:40.026Z
2026,1,14506,Tee Higgins,CIN,WR,vs TB,receptions,fanduel,4.5,-148,0.5968,0.5407,-0.0561,4.8,2026-09-11T18:12:40.026Z
2026,1,14506,Tee Higgins,CIN,WR,vs TB,receptions,betrivers,4.5,-130,0.5652,0.5407,-0.0246,4.8,2026-09-11T18:12:40.026Z
2026,1,14506,Tee Higgins,CIN,WR,vs TB,receptions,caesars,4.5,-143,0.5885,0.5407,-0.0478,4.8,2026-09-11T18:12:40.026Z
2026,1,14506,Tee Higgins,CIN,WR,vs TB,receptions,hardrock,4.5,-145,0.5918,0.5407,-0.0512,4.8,2026-09-11T18:12:40.026Z
2026,1,14506,Tee Higgins,CIN,WR,vs TB,receptions,thescore,4.5,-145,0.5918,0.5407,-0.0512,4.8,2026-09-11T18:12:40.026Z
2026,1,17763,Jalen McMillan,TB,WR,@ CIN,receptions,thescore,2.5,-145,0.5918,0.4835,-0.1083,0.4,2026-09-11T18:12:40.026Z
2026,1,17784,Bucky Irving,TB,RB,@ CIN,receptions,betr,2.5,125,0.4444,0.4652,0.0208,2.4,2026-09-11T18:12:40.026Z
2026,1,17784,Bucky Irving,TB,RB,@ CIN,receptions,draftkings,2.5,131,0.4329,0.4652,0.0323,2.4,2026-09-11T18:12:40.026Z
2026,1,17784,Bucky Irving,TB,RB,@ CIN,receptions,fanduel,2.5,148,0.4032,0.4652,0.0620,2.4,2026-09-11T18:12:40.026Z
2026,1,17784,Bucky Irving,TB,RB,@ CIN,receptions,betrivers,2.5,150,0.4000,0.4652,0.0652,2.4,2026-09-11T18:12:40.026Z
2026,1,17784,Bucky Irving,TB,RB,@ CIN,receptions,caesars,2.5,134,0.4274,0.4652,0.0379,2.4,2026-09-11T18:12:40.026Z
2026,1,17784,Bucky Irving,TB,RB,@ CIN,receptions,hardrock,2.5,140,0.4167,0.4652,0.0486,2.4,2026-09-11T18:12:40.026Z
2026,1,17784,Bucky Irving,TB,RB,@ CIN,receptions,thescore,2.5,150,0.4000,0.4652,0.0652,2.4,2026-09-11T18:12:40.026Z
2026,1,15222,Kenny Gainwell,TB,RB,@ CIN,receptions,betr,3.5,113,0.4695,0.3859,-0.0836,2.7,2026-09-11T18:12:40.026Z
2026,1,15222,Kenny Gainwell,TB,RB,@ CIN,receptions,draftkings,3.5,108,0.4808,0.3859,-0.0949,2.7,2026-09-11T18:12:40.026Z
2026,1,15222,Kenny Gainwell,TB,RB,@ CIN,receptions,fanduel,3.5,110,0.4762,0.3859,-0.0903,2.7,2026-09-11T18:12:40.026Z
2026,1,15222,Kenny Gainwell,TB,RB,@ CIN,receptions,betrivers,3.5,128,0.4386,0.3859,-0.0527,2.7,2026-09-11T18:12:40.026Z
2026,1,15222,Kenny Gainwell,TB,RB,@ CIN,receptions,caesars,3.5,113,0.4695,0.3859,-0.0836,2.7,2026-09-11T18:12:40.026Z
2026,1,15222,Kenny Gainwell,TB,RB,@ CIN,receptions,hardrock,3.5,115,0.4651,0.3859,-0.0793,2.7,2026-09-11T18:12:40.026Z
2026,1,15222,Kenny Gainwell,TB,RB,@ CIN,receptions,thescore,3.5,115,0.4651,0.3859,-0.0793,2.7,2026-09-11T18:12:40.026Z
2026,1,11718,Chris Godwin,TB,WR,@ CIN,receptions,betr,4.5,120,0.4545,0.4787,0.0242,4.3,2026-09-11T18:12:40.026Z
2026,1,11718,Chris Godwin,TB,WR,@ CIN,receptions,draftkings,4.5,114,0.4673,0.4787,0.0114,4.3,2026-09-11T18:12:40.026Z
2026,1,11718,Chris Godwin,TB,WR,@ CIN,receptions,fanduel,4.5,110,0.4762,0.4787,0.0025,4.3,2026-09-11T18:12:40.026Z
2026,1,11718,Chris Godwin,TB,WR,@ CIN,receptions,betrivers,4.5,116,0.4630,0.4787,0.0158,4.3,2026-09-11T18:12:40.026Z
